fecha,peaje,sentido_1,sentido_2,total,tipo_dia,trm_dolar
2023-12-22,PEAJE PUERTO TRIUNFO,7737,3948,11685,entre_semana,3943.03
2023-12-22,PEAJE RINCON HONDO,2862,1422,4284,entre_semana,3943.03
2023-12-22,PEAJE RIO BLANCO,5034,2406,7440,entre_semana,3943.03
2023-12-22,PEAJE RIO FRIO,1345,679,2024,entre_semana,3943.03
2023-12-22,PEAJE SABOYA,4263,2528,6791,entre_semana,3943.03
2023-12-22,PEAJE SACHICA,7069,3949,11018,entre_semana,3943.03
2023-12-22,PEAJE SAN DIEGO,5914,2891,8805,entre_semana,3943.03
2023-12-22,PEAJE SAN JUAN,6807,3818,10625,entre_semana,3943.03
2023-12-22,PEAJE SANCLEMENTE,1197,617,1814,entre_semana,3943.03
2023-12-22,PEAJE TARAZA,5229,2680,7909,entre_semana,3943.03
2023-12-22,PEAJE TORO,1544,829,2373,entre_semana,3943.03
2023-12-22,PEAJE TUNEL LA LINEA QUINDIO,4895,0,4895,entre_semana,3943.03
2023-12-22,PEAJE TUNEL LA LINEA TOLIMA,6160,6160,12320,entre_semana,3943.03
2023-12-22,PEJE CARIMAGUA,2846,1682,4528,entre_semana,3943.03
2023-12-23,PEAJE ARCABUCO,7400,2494,9894,fin_de_semana,3915.43
2023-12-23,PEAJE BICENTENARIO,3390,2137,5527,fin_de_semana,3915.43
2023-12-23,PEAJE CANO,3286,2009,5295,fin_de_semana,3915.43
2023-12-23,PEAJE CASABLANCA,12760,7881,20641,fin_de_semana,3915.43
2023-12-23,PEAJE CERRITOS II,13969,6824,20793,fin_de_semana,3915.43
2023-12-23,PEAJE COCORNA,7836,3903,11739,fin_de_semana,3915.43
2023-12-23,PEAJE CURITI,7296,3491,10787,fin_de_semana,3915.43
2023-12-23,PEAJE EL BORDO,4267,1895,6162,fin_de_semana,3915.43
2023-12-23,PEAJE EL CRUCERO,3825,1911,5736,fin_de_semana,3915.43
2023-12-23,PEAJE EL KORAN,7098,3822,10920,fin_de_semana,3915.43
2023-12-23,PEAJE LA PARADA,22820,0,22820,fin_de_semana,3915.43
2023-12-23,PEAJE LOS CUROS,7435,3478,10913,fin_de_semana,3915.43
2023-12-23,PEAJE LOS LLANOS,6220,2957,9177,fin_de_semana,3915.43
2023-12-23,PEAJE OIBA,6088,3589,9677,fin_de_semana,3915.43
2023-12-23,PEAJE PLATANAL,2660,1079,3739,fin_de_semana,3915.43
2023-12-23,PEAJE PUERTO TRIUNFO,5887,2875,8762,fin_de_semana,3915.43
2023-12-23,PEAJE RINCON HONDO,2410,1145,3555,fin_de_semana,3915.43
2023-12-23,PEAJE RIO BLANCO,4162,2053,6215,fin_de_semana,3915.43
2023-12-23,PEAJE RIO FRIO,1394,826,2220,fin_de_semana,3915.43
2023-12-23,PEAJE SABOYA,3918,2474,6392,fin_de_semana,3915.43
2023-12-23,PEAJE SACHICA,8169,5048,13217,fin_de_semana,3915.43
2023-12-23,PEAJE SAN DIEGO,5429,2717,8146,fin_de_semana,3915.43
2023-12-23,PEAJE SAN JUAN,6246,3411,9657,fin_de_semana,3915.43
2023-12-23,PEAJE SANCLEMENTE,1186,654,1840,fin_de_semana,3915.43
2023-12-23,PEAJE TARAZA,5303,2858,8161,fin_de_semana,3915.43
2023-12-23,PEAJE TORO,1372,675,2047,fin_de_semana,3915.43
2023-12-23,PEAJE TUNEL LA LINEA QUINDIO,4115,0,4115,fin_de_semana,3915.43
2023-12-23,PEAJE TUNEL LA LINEA TOLIMA,5436,5436,10872,fin_de_semana,3915.43
2023-12-23,PEJE CARIMAGUA,2634,1299,3933,fin_de_semana,3915.43
2023-12-24,PEAJE ARCABUCO,3170,1261,4431,fin_de_semana,
2023-12-24,PEAJE BICENTENARIO,1267,656,1923,fin_de_semana,
2023-12-24,PEAJE CANO,1709,995,2704,fin_de_semana,
2023-12-24,PEAJE CASABLANCA,7071,4034,11105,fin_de_semana,
2023-12-24,PEAJE CERRITOS II,8241,3922,12163,fin_de_semana,
2023-12-24,PEAJE COCORNA,3349,1875,5224,fin_de_semana,
2023-12-24,PEAJE CURITI,2910,1331,4241,fin_de_semana,
2023-12-24,PEAJE EL BORDO,2002,932,2934,fin_de_semana,
2023-12-24,PEAJE EL CRUCERO,2095,999,3094,fin_de_semana,
2023-12-24,PEAJE EL KORAN,2375,956,3331,fin_de_semana,
2023-12-24,PEAJE LA PARADA,18019,0,18019,fin_de_semana,
2023-12-24,PEAJE LOS CUROS,2787,1201,3988,fin_de_semana,
2023-12-24,PEAJE LOS LLANOS,2736,1491,4227,fin_de_semana,
2023-12-24,PEAJE OIBA,2236,1134,3370,fin_de_semana,
2023-12-24,PEAJE PLATANAL,1114,487,1601,fin_de_semana,
2023-12-24,PEAJE PUERTO TRIUNFO,1623,742,2365,fin_de_semana,
2023-12-24,PEAJE RINCON HONDO,904,454,1358,fin_de_semana,
2023-12-24,PEAJE RIO BLANCO,1878,824,2702,fin_de_semana,
2023-12-24,PEAJE RIO FRIO,725,399,1124,fin_de_semana,
2023-12-24,PEAJE SABOYA,1825,971,2796,fin_de_semana,
2023-12-24,PEAJE SACHICA,4828,2770,7598,fin_de_semana,
2023-12-24,PEAJE SAN DIEGO,2517,1262,3779,fin_de_semana,
2023-12-24,PEAJE SAN JUAN,3349,1730,5079,fin_de_semana,
2023-12-24,PEAJE SANCLEMENTE,690,364,1054,fin_de_semana,
2023-12-24,PEAJE TARAZA,1953,909,2862,fin_de_semana,
2023-12-24,PEAJE TORO,777,414,1191,fin_de_semana,
2023-12-24,PEAJE TUNEL LA LINEA QUINDIO,1365,0,1365,fin_de_semana,
2023-12-24,PEAJE TUNEL LA LINEA TOLIMA,1574,1574,3148,fin_de_semana,
2023-12-24,PEJE CARIMAGUA,1082,554,1636,fin_de_semana,
2023-12-25,PEAJE ARCABUCO,6088,3329,9417,festivo,
2023-12-25,PEAJE BICENTENARIO,2655,1081,3736,festivo,
2023-12-25,PEAJE CANO,2306,1032,3338,festivo,
2023-12-25,PEAJE CASABLANCA,11229,4564,15793,festivo,
2023-12-25,PEAJE CERRITOS II,10755,5413,16168,festivo,
2023-12-25,PEAJE COCORNA,6366,2608,8974,festivo,
2023-12-25,PEAJE CURITI,5441,3175,8616,festivo,
2023-12-25,PEAJE EL BORDO,2638,1511,4149,festivo,
2023-12-25,PEAJE EL CRUCERO,2801,1309,4110,festivo,
2023-12-25,PEAJE EL KORAN,5172,3175,8347,festivo,
2023-12-25,PEAJE LA PARADA,8643,0,8643,festivo,
2023-12-25,PEAJE LOS CUROS,5694,3137,8831,festivo,
2023-12-25,PEAJE LOS LLANOS,3775,1587,5362,festivo,
2023-12-25,PEAJE OIBA,4305,2128,6433,festivo,
2023-12-25,PEAJE PLATANAL,1250,759,2009,festivo,
2023-12-25,PEAJE PUERTO TRIUNFO,4290,2524,6814,festivo,
2023-12-25,PEAJE RINCON HONDO,995,618,1613,festivo,
2023-12-25,PEAJE RIO BLANCO,2414,1340,3754,festivo,
2023-12-25,PEAJE RIO FRIO,1120,443,1563,festivo,
2023-12-25,PEAJE SABOYA,3565,1506,5071,festivo,
2023-12-25,PEAJE SACHICA,8219,3635,11854,festivo,
2023-12-25,PEAJE SAN DIEGO,2147,991,3138,festivo,
2023-12-25,PEAJE SAN JUAN,2703,1231,3934,festivo,
2023-12-25,PEAJE SANCLEMENTE,907,390,1297,festivo,
2023-12-25,PEAJE TARAZA,2746,1678,4424,festivo,
2023-12-25,PEAJE TORO,1071,540,1611,festivo,
2023-12-25,PEAJE TUNEL LA LINEA QUINDIO,3118,0,3118,festivo,
2023-12-25,PEAJE TUNEL LA LINEA TOLIMA,4940,4940,9880,festivo,
2023-12-25,PEJE CARIMAGUA,1313,500,1813,festivo,
2023-12-26,PEAJE ARCABUCO,7242,3655,10897,entre_semana,
2023-12-26,PEAJE BICENTENARIO,3399,1770,5169,entre_semana,
2023-12-26,PEAJE CANO,3195,1473,4668,entre_semana,
2023-12-26,PEAJE CASABLANCA,12822,6186,19008,entre_semana,
2023-12-26,PEAJE CERRITOS II,14462,7078,21540,entre_semana,
2023-12-26,PEAJE COCORNA,8834,4021,12855,entre_semana,
2023-12-26,PEAJE CURITI,7626,3965,11591,entre_semana,
2023-12-26,PEAJE EL BORDO,4264,2207,6471,entre_semana,
2023-12-26,PEAJE EL CRUCERO,3840,1835,5675,entre_semana,
2023-12-26,PEAJE EL KORAN,8426,5490,13916,entre_semana,
2023-12-26,PEAJE LA PARADA,19458,0,19458,entre_semana,
2023-12-26,PEAJE LOS CUROS,8215,4126,12341,entre_semana,
2023-12-26,PEAJE LOS LLANOS,5773,2454,8227,entre_semana,
2023-12-26,PEAJE OIBA,6769,3573,10342,entre_semana,
2023-12-26,PEAJE PLATANAL,2619,1457,4076,entre_semana,
2023-12-26,PEAJE PUERTO TRIUNFO,7615,4399,12014,entre_semana,
2023-12-26,PEAJE RINCON HONDO,2314,1317,3631,entre_semana,
2023-12-26,PEAJE RIO BLANCO,4266,2173,6439,entre_semana,
2023-12-26,PEAJE RIO FRIO,1383,545,1928,entre_semana,
2023-12-26,PEAJE SABOYA,4348,2333,6681,entre_semana,
2023-12-26,PEAJE SACHICA,7975,3452,11427,entre_semana,
2023-12-26,PEAJE SAN DIEGO,4991,2286,7277,entre_semana,
2023-12-26,PEAJE SAN JUAN,5668,2880,8548,entre_semana,
2023-12-26,PEAJE SANCLEMENTE,1095,521,1616,entre_semana,
2023-12-26,PEAJE TARAZA,4914,2789,7703,entre_semana,
2023-12-26,PEAJE TORO,1402,771,2173,entre_semana,
2023-12-26,PEAJE TUNEL LA LINEA QUINDIO,5173,0,5173,entre_semana,
2023-12-26,PEAJE TUNEL LA LINEA TOLIMA,7125,7125,14250,entre_semana,
2023-12-26,PEJE CARIMAGUA,2349,1099,3448,entre_semana,
2023-12-27,PEAJE ARCABUCO,6693,2923,9616,entre_semana,3871.45
2023-12-27,PEAJE BICENTENARIO,3403,1910,5313,entre_semana,3871.45
2023-12-27,PEAJE CANO,3627,1960,5587,entre_semana,3871.45
2023-12-27,PEAJE CASABLANCA,12403,6764,19167,entre_semana,3871.45
2023-12-27,PEAJE CERRITOS II,14752,7276,22028,entre_semana,3871.45
2023-12-27,PEAJE COCORNA,9262,4027,13289,entre_semana,3871.45
2023-12-27,PEAJE CURITI,7544,4046,11590,entre_semana,3871.45
2023-12-27,PEAJE EL BORDO,4723,2284,7007,entre_semana,3871.45
2023-12-27,PEAJE EL CRUCERO,3901,1847,5748,entre_semana,3871.45
2023-12-27,PEAJE EL KORAN,9194,5970,15164,entre_semana,3871.45
2023-12-27,PEAJE LA PARADA,20338,0,20338,entre_semana,3871.45
2023-12-27,PEAJE LOS CUROS,8075,4069,12144,entre_semana,3871.45
2023-12-27,PEAJE LOS LLANOS,6129,2578,8707,entre_semana,3871.45
2023-12-27,PEAJE OIBA,6689,3866,10555,entre_semana,3871.45
2023-12-27,PEAJE PLATANAL,2759,1438,4197,entre_semana,3871.45
2023-12-27,PEAJE PUERTO TRIUNFO,7683,4411,12094,entre_semana,3871.45
2023-12-27,PEAJE RINCON HONDO,2578,1443,4021,entre_semana,3871.45
2023-12-27,PEAJE RIO BLANCO,4609,2481,7090,entre_semana,3871.45
2023-12-27,PEAJE RIO FRIO,1419,680,2099,entre_semana,3871.45
2023-12-27,PEAJE SABOYA,4281,2572,6853,entre_semana,3871.45
2023-12-27,PEAJE SACHICA,6855,3326,10181,entre_semana,3871.45
2023-12-27,PEAJE SAN DIEGO,5380,2557,7937,entre_semana,3871.45
2023-12-27,PEAJE SAN JUAN,5991,3223,9214,entre_semana,3871.45
2023-12-27,PEAJE SANCLEMENTE,1137,566,1703,entre_semana,3871.45
2023-12-27,PEAJE TARAZA,5426,3073,8499,entre_semana,3871.45
2023-12-27,PEAJE TORO,1455,717,2172,entre_semana,3871.45
2023-12-27,PEAJE TUNEL LA LINEA QUINDIO,5522,0,5522,entre_semana,3871.45
2023-12-27,PEAJE TUNEL LA LINEA TOLIMA,6931,6931,13862,entre_semana,3871.45
2023-12-27,PEJE CARIMAGUA,3019,1413,4432,entre_semana,3871.45
2023-12-28,PEAJE ARCABUCO,7535,3003,10538,entre_semana,3844.81
2023-12-28,PEAJE BICENTENARIO,3812,2260,6072,entre_semana,3844.81
2023-12-28,PEAJE CANO,3474,1957,5431,entre_semana,3844.81
2023-12-28,PEAJE CASABLANCA,13192,7792,20984,entre_semana,3844.81
2023-12-28,PEAJE CERRITOS II,14066,7065,21131,entre_semana,3844.81
2023-12-28,PEAJE COCORNA,9701,4255,13956,entre_semana,3844.81
2023-12-28,PEAJE CURITI,7940,4134,12074,entre_semana,3844.81
2023-12-28,PEAJE EL BORDO,4447,2094,6541,entre_semana,3844.81
2023-12-28,PEAJE EL CRUCERO,3325,1584,4909,entre_semana,3844.81
2023-12-28,PEAJE EL KORAN,10599,7018,17617,entre_semana,3844.81
2023-12-28,PEAJE LA PARADA,20731,0,20731,entre_semana,3844.81
2023-12-28,PEAJE LOS CUROS,8467,4157,12624,entre_semana,3844.81
2023-12-28,PEAJE LOS LLANOS,7000,3069,10069,entre_semana,3844.81
2023-12-28,PEAJE OIBA,7199,4381,11580,entre_semana,3844.81
2023-12-28,PEAJE PLATANAL,3105,1473,4578,entre_semana,3844.81
2023-12-28,PEAJE PUERTO TRIUNFO,8333,4644,12977,entre_semana,3844.81
2023-12-28,PEAJE RINCON HONDO,2822,1613,4435,entre_semana,3844.81
2023-12-28,PEAJE RIO BLANCO,5013,2735,7748,entre_semana,3844.81
2023-12-28,PEAJE RIO FRIO,1403,671,2074,entre_semana,3844.81
2023-12-28,PEAJE SABOYA,4629,2919,7548,entre_semana,3844.81
2023-12-28,PEAJE SACHICA,7273,3750,11023,entre_semana,3844.81
2023-12-28,PEAJE SAN DIEGO,5462,2590,8052,entre_semana,3844.81
2023-12-28,PEAJE SAN JUAN,6028,3244,9272,entre_semana,3844.81
2023-12-28,PEAJE SANCLEMENTE,1019,516,1535,entre_semana,3844.81
2023-12-28,PEAJE TARAZA,6286,3676,9962,entre_semana,3844.81
2023-12-28,PEAJE TORO,1831,1034,2865,entre_semana,3844.81
2023-12-28,PEAJE TUNEL LA LINEA QUINDIO,5043,0,5043,entre_semana,3844.81
2023-12-28,PEAJE TUNEL LA LINEA TOLIMA,7331,7331,14662,entre_semana,3844.81
2023-12-28,PEJE CARIMAGUA,3136,1500,4636,entre_semana,3844.81
2023-12-29,PEAJE ARCABUCO,10155,3646,13801,entre_semana,3822.05
2023-12-29,PEAJE BICENTENARIO,5064,3431,8495,entre_semana,3822.05
2023-12-29,PEAJE CANO,4167,2688,6855,entre_semana,3822.05
2023-12-29,PEAJE CASABLANCA,15652,10156,25808,entre_semana,3822.05
2023-12-29,PEAJE CERRITOS II,16287,8214,24501,entre_semana,3822.05
2023-12-29,PEAJE COCORNA,11050,4380,15430,entre_semana,3822.05
2023-12-29,PEAJE CURITI,9545,4767,14312,entre_semana,3822.05
2023-12-29,PEAJE EL BORDO,5506,2430,7936,entre_semana,3822.05
2023-12-29,PEAJE EL CRUCERO,3829,1701,5530,entre_semana,3822.05
2023-12-29,PEAJE EL KORAN,12986,9161,22147,entre_semana,3822.05
2023-12-29,PEAJE LA PARADA,21228,0,21228,entre_semana,3822.05
2023-12-29,PEAJE LOS CUROS,10045,4952,14997,entre_semana,3822.05
2023-12-29,PEAJE LOS LLANOS,8851,3910,12761,entre_semana,3822.05
2023-12-29,PEAJE OIBA,9185,5858,15043,entre_semana,3822.05
2023-12-29,PEAJE PLATANAL,3255,1423,4678,entre_semana,3822.05
2023-12-29,PEAJE PUERTO TRIUNFO,9655,5573,15228,entre_semana,3822.05
2023-12-29,PEAJE RINCON HONDO,3205,1720,4925,entre_semana,3822.05
2023-12-29,PEAJE RIO BLANCO,5822,3218,9040,entre_semana,3822.05
2023-12-29,PEAJE RIO FRIO,1596,840,2436,entre_semana,3822.05
2023-12-29,PEAJE SABOYA,6332,4656,10988,entre_semana,3822.05
2023-12-29,PEAJE SACHICA,9054,5280,14334,entre_semana,3822.05
2023-12-29,PEAJE SAN DIEGO,6344,3121,9465,entre_semana,3822.05
2023-12-29,PEAJE SAN JUAN,6684,3686,10370,entre_semana,3822.05
2023-12-29,PEAJE SANCLEMENTE,1257,685,1942,entre_semana,3822.05
2023-12-29,PEAJE TARAZA,7543,4325,11868,entre_semana,3822.05
2023-12-29,PEAJE TORO,1594,850,2444,entre_semana,3822.05
2023-12-29,PEAJE TUNEL LA LINEA QUINDIO,6558,0,6558,entre_semana,3822.05
2023-12-29,PEAJE TUNEL LA LINEA TOLIMA,8795,8795,17590,entre_semana,3822.05
2023-12-29,PEJE CARIMAGUA,3369,1669,5038,entre_semana,3822.05
2023-12-30,PEAJE ARCABUCO,10869,4054,14923,fin_de_semana,
2023-12-30,PEAJE BICENTENARIO,5036,3585,8621,fin_de_semana,
2023-12-30,PEAJE CANO,4075,2758,6833,fin_de_semana,
2023-12-30,PEAJE CASABLANCA,16608,10988,27596,fin_de_semana,
2023-12-30,PEAJE CERRITOS II,15279,8035,23314,fin_de_semana,
2023-12-30,PEAJE COCORNA,10409,4208,14617,fin_de_semana,
2023-12-30,PEAJE CURITI,9611,4657,14268,fin_de_semana,
2023-12-30,PEAJE EL BORDO,5710,2311,8021,fin_de_semana,
2023-12-30,PEAJE EL CRUCERO,5330,2316,7646,fin_de_semana,
2023-12-30,PEAJE EL KORAN,9866,7085,16951,fin_de_semana,
2023-12-30,PEAJE LA PARADA,19966,0,19966,fin_de_semana,
2023-12-30,PEAJE LOS CUROS,9560,4760,14320,fin_de_semana,
2023-12-30,PEAJE LOS LLANOS,7522,3160,10682,fin_de_semana,
2023-12-30,PEAJE OIBA,8557,5632,14189,fin_de_semana,
2023-12-30,PEAJE PLATANAL,3107,1288,4395,fin_de_semana,
2023-12-30,PEAJE PUERTO TRIUNFO,8444,5166,13610,fin_de_semana,
2023-12-30,PEAJE RINCON HONDO,3000,1603,4603,fin_de_semana,
2023-12-30,PEAJE RIO BLANCO,5373,2878,8251,fin_de_semana,
2023-12-30,PEAJE RIO FRIO,1647,1074,2721,fin_de_semana,
2023-12-30,PEAJE SABOYA,6954,5436,12390,fin_de_semana,
2023-12-30,PEAJE SACHICA,10409,6178,16587,fin_de_semana,
2023-12-30,PEAJE SAN DIEGO,5772,2819,8591,fin_de_semana,
2023-12-30,PEAJE SAN JUAN,6700,3578,10278,fin_de_semana,
2023-12-30,PEAJE SANCLEMENTE,1482,858,2340,fin_de_semana,
2023-12-30,PEAJE TARAZA,7328,4540,11868,fin_de_semana,
2023-12-30,PEAJE TORO,1315,670,1985,fin_de_semana,
2023-12-30,PEAJE TUNEL LA LINEA QUINDIO,5225,0,5225,fin_de_semana,
2023-12-30,PEAJE TUNEL LA LINEA TOLIMA,7644,7644,15288,fin_de_semana,
2023-12-30,PEJE CARIMAGUA,3002,1374,4376,fin_de_semana,
2023-12-31,PEAJE ARCABUCO,4947,1441,6388,fin_de_semana,
2023-12-31,PEAJE BICENTENARIO,1935,1245,3180,fin_de_semana,
2023-12-31,PEAJE CANO,1602,1016,2618,fin_de_semana,
2023-12-31,PEAJE CASABLANCA,8395,5627,14022,fin_de_semana,
2023-12-31,PEAJE CERRITOS II,9372,4567,13939,fin_de_semana,
2023-12-31,PEAJE COCORNA,4854,2460,7314,fin_de_semana,
2023-12-31,PEAJE CURITI,4176,1822,5998,fin_de_semana,
2023-12-31,PEAJE EL BORDO,2181,760,2941,fin_de_semana,
2023-12-31,PEAJE EL CRUCERO,2711,1176,3887,fin_de_semana,
2023-12-31,PEAJE EL KORAN,2736,1585,4321,fin_de_semana,
2023-12-31,PEAJE LA PARADA,16493,0,16493,fin_de_semana,
2023-12-31,PEAJE LOS CUROS,3878,1497,5375,fin_de_semana,
2023-12-31,PEAJE LOS LLANOS,2459,1166,3625,fin_de_semana,
2023-12-31,PEAJE OIBA,3156,1830,4986,fin_de_semana,
2023-12-31,PEAJE PLATANAL,1288,553,1841,fin_de_semana,
2023-12-31,PEAJE PUERTO TRIUNFO,2321,1361,3682,fin_de_semana,
2023-12-31,PEAJE RINCON HONDO,1242,640,1882,fin_de_semana,
2023-12-31,PEAJE RIO BLANCO,2322,1277,3599,fin_de_semana,
2023-12-31,PEAJE RIO FRIO,1000,659,1659,fin_de_semana,
2023-12-31,PEAJE SABOYA,3103,2260,5363,fin_de_semana,
2023-12-31,PEAJE SACHICA,6557,4015,10572,fin_de_semana,
2023-12-31,PEAJE SAN DIEGO,3058,1568,4626,fin_de_semana,
2023-12-31,PEAJE SAN JUAN,3834,2068,5902,fin_de_semana,
2023-12-31,PEAJE SANCLEMENTE,865,477,1342,fin_de_semana,
2023-12-31,PEAJE TARAZA,1851,1011,2862,fin_de_semana,
2023-12-31,PEAJE TORO,804,420,1224,fin_de_semana,
2023-12-31,PEAJE TUNEL LA LINEA QUINDIO,1648,0,1648,fin_de_semana,
2023-12-31,PEAJE TUNEL LA LINEA TOLIMA,2280,2280,4560,fin_de_semana,
2023-12-31,PEJE CARIMAGUA,1023,447,1470,fin_de_semana,
2024-01-01,PEAJE ARCABUCO,7494,4298,11792,festivo,
2024-01-01,PEAJE BICENTENARIO,3541,1157,4698,festivo,
2024-01-01,PEAJE CANO,1928,974,2902,festivo,
2024-01-01,PEAJE CASABLANCA,11682,4022,15704,festivo,
2024-01-01,PEAJE CERRITOS II,10896,5964,16860,festivo,
2024-01-01,PEAJE COCORNA,7395,3068,10463,festivo,
2024-01-01,PEAJE CURITI,5524,3169,8693,festivo,
2024-01-01,PEAJE EL BORDO,2386,1187,3573,festivo,
2024-01-01,PEAJE EL CRUCERO,3095,1555,4650,festivo,
2024-01-01,PEAJE EL KORAN,5156,2547,7703,festivo,
2024-01-01,PEAJE LA PARADA,7814,0,7814,festivo,
2024-01-01,PEAJE LOS CUROS,5640,2837,8477,festivo,
2024-01-01,PEAJE LOS LLANOS,3859,1826,5685,festivo,
2024-01-01,PEAJE OIBA,4591,1926,6517,festivo,
2024-01-01,PEAJE PLATANAL,1185,771,1956,festivo,
2024-01-01,PEAJE PUERTO TRIUNFO,4765,2523,7288,festivo,
2024-01-01,PEAJE RINCON HONDO,920,506,1426,festivo,
2024-01-01,PEAJE RIO BLANCO,2368,1226,3594,festivo,
2024-01-01,PEAJE RIO FRIO,1352,504,1856,festivo,
2024-01-01,PEAJE SABOYA,4550,1597,6147,festivo,
2024-01-01,PEAJE SACHICA,8370,3242,11612,festivo,
2024-01-01,PEAJE SAN CLEMENTE,981,391,1372,festivo,
2024-01-01,PEAJE SAN DIEGO,2098,982,3080,festivo,
2024-01-01,PEAJE SAN JUAN,2460,1102,3562,festivo,
2024-01-01,PEAJE TARAZA,2834,1501,4335,festivo,
2024-01-01,PEAJE TORO,1028,529,1557,festivo,
2024-01-01,PEAJE TUNEL LA LINEA QUINDIO,4291,0,4291,festivo,
2024-01-01,PEAJE TUNEL LA LINEA TOLIMA,3572,3572,7144,festivo,
2024-01-01,PEJE CARIMAGUA,1091,534,1625,festivo,
2024-01-02,PEAJE ARCABUCO,10202,5434,15636,entre_semana,
2024-01-02,PEAJE BICENTENARIO,4978,1924,6902,entre_semana,
2024-01-02,PEAJE CANO,4407,2507,6914,entre_semana,
2024-01-02,PEAJE CASABLANCA,13839,5803,19642,entre_semana,
2024-01-02,PEAJE CERRITOS II,15622,8277,23899,entre_semana,
2024-01-02,PEAJE COCORNA,10676,4417,15093,entre_semana,
2024-01-02,PEAJE CURITI,9506,4778,14284,entre_semana,
2024-01-02,PEAJE EL BORDO,5686,2429,8115,entre_semana,
2024-01-02,PEAJE EL CRUCERO,4900,2445,7345,entre_semana,
2024-01-02,PEAJE EL KORAN,9605,4824,14429,entre_semana,
2024-01-02,PEAJE LA PARADA,14502,0,14502,entre_semana,
2024-01-02,PEAJE LOS CUROS,9701,4738,14439,entre_semana,
2024-01-02,PEAJE LOS LLANOS,8126,4125,12251,entre_semana,
2024-01-02,PEAJE OIBA,8830,4067,12897,entre_semana,
2024-01-02,PEAJE PLATANAL,3141,1843,4984,entre_semana,
2024-01-02,PEAJE PUERTO TRIUNFO,9593,5309,14902,entre_semana,
2024-01-02,PEAJE RINCON HONDO,2367,1281,3648,entre_semana,
2024-01-02,PEAJE RIO BLANCO,5459,2672,8131,entre_semana,
2024-01-02,PEAJE RIO FRIO,1814,670,2484,entre_semana,
2024-01-02,PEAJE SABOYA,5880,2329,8209,entre_semana,
2024-01-02,PEAJE SACHICA,9689,3906,13595,entre_semana,
2024-01-02,PEAJE SAN CLEMENTE,1117,422,1539,entre_semana,
2024-01-02,PEAJE SAN DIEGO,4549,2122,6671,entre_semana,
2024-01-02,PEAJE SAN JUAN,5178,2560,7738,entre_semana,
2024-01-02,PEAJE TARAZA,7141,3803,10944,entre_semana,
2024-01-02,PEAJE TORO,1417,788,2205,entre_semana,
2024-01-02,PEAJE TUNEL LA LINEA QUINDIO,7569,0,7569,entre_semana,
2024-01-02,PEAJE TUNEL LA LINEA TOLIMA,7391,7391,14782,entre_semana,
2024-01-02,PEJE CARIMAGUA,2702,1424,4126,entre_semana,
2024-01-03,PEAJE ARCABUCO,8390,4265,12655,entre_semana,3895.53
2024-01-03,PEAJE BICENTENARIO,4340,1849,6189,entre_semana,3895.53
2024-01-03,PEAJE CANO,4529,2756,7285,entre_semana,3895.53
2024-01-03,PEAJE CASABLANCA,12668,6119,18787,entre_semana,3895.53
2024-01-03,PEAJE CERRITOS II,15483,7991,23474,entre_semana,3895.53
2024-01-03,PEAJE COCORNA,10736,4693,15429,entre_semana,3895.53
2024-01-03,PEAJE CURITI,8986,4585,13571,entre_semana,3895.53
2024-01-03,PEAJE EL BORDO,6208,2827,9035,entre_semana,3895.53
2024-01-03,PEAJE EL CRUCERO,4676,2307,6983,entre_semana,3895.53
2024-01-03,PEAJE EL KORAN,9722,4662,14384,entre_semana,3895.53
2024-01-03,PEAJE LA PARADA,15704,0,15704,entre_semana,3895.53
2024-01-03,PEAJE LOS CUROS,9047,4485,13532,entre_semana,3895.53
2024-01-03,PEAJE LOS LLANOS,7815,3895,11710,entre_semana,3895.53
2024-01-03,PEAJE OIBA,8224,4061,12285,entre_semana,3895.53
2024-01-03,PEAJE PLATANAL,3466,1909,5375,entre_semana,3895.53
2024-01-03,PEAJE PUERTO TRIUNFO,9670,5142,14812,entre_semana,3895.53
2024-01-03,PEAJE RINCON HONDO,2553,1482,4035,entre_semana,3895.53
2024-01-03,PEAJE RIO BLANCO,5541,2862,8403,entre_semana,3895.53
2024-01-03,PEAJE RIO FRIO,1704,729,2433,entre_semana,3895.53
2024-01-03,PEAJE SABOYA,5171,2491,7662,entre_semana,3895.53
2024-01-03,PEAJE SACHICA,8143,3670,11813,entre_semana,3895.53
2024-01-03,PEAJE SAN CLEMENTE,1094,425,1519,entre_semana,3895.53
2024-01-03,PEAJE SAN DIEGO,4775,2254,7029,entre_semana,3895.53
2024-01-03,PEAJE SAN JUAN,5564,2825,8389,entre_semana,3895.53
2024-01-03,PEAJE TARAZA,7239,3680,10919,entre_semana,3895.53
2024-01-03,PEAJE TORO,1513,816,2329,entre_semana,3895.53
2024-01-03,PEAJE TUNEL LA LINEA QUINDIO,7429,0,7429,entre_semana,3895.53
2024-01-03,PEAJE TUNEL LA LINEA TOLIMA,7062,7062,14124,entre_semana,3895.53
2024-01-03,PEJE CARIMAGUA,3177,1721,4898,entre_semana,3895.53
2024-01-04,PEAJE ARCABUCO,7857,3882,11739,entre_semana,3914.6
2024-01-04,PEAJE BICENTENARIO,3971,1830,5801,entre_semana,3914.6
2024-01-04,PEAJE CANO,4550,2742,7292,entre_semana,3914.6
2024-01-04,PEAJE CASABLANCA,12152,6283,18435,entre_semana,3914.6
